196029,230280,141969,498047,498047,
88269,32976,372698,32976,8817,
263326,72092,200022,410459,431576,
24189,388742,217113,225054,225054,
137618,368625,466444,73719,73719,
315801,295989,233197,295989,158798,
126131,18048,70839,120236,512182,
245834,66026,90921,300315,8973,
325630,441958,31437,347248,105621,
184507,348062,364281,540345,98298,
227310,125679,312059,150186,494740,
176074,485123,46009,485353,485353,
209899,263485,108180,263485,103620,
261720,166049,185429,166049,387016,
32435,354493,318416,293051,293051,
72861,359482,252845,372094,515006,
74263,473813,83029,440814,243475,
34099,339512,331474,529315,474689,
299761,463883,68533,205386,68533,
138510,395549,348097,395549,153500,
43799,513136,341339,39115,513136,
91243,60566,521688,203218,14837,
273473,101143,191062,157414,191062,
26231,388332,388332,26229,26243,
71482,344585,526536,192800,526536,
227541,335459,487122,529721,195856,
223229,160900,84816,513269,511618,
170572,73464,212127,266969,136822,
80422,409501,409501,112214,323519,
10650,318002,374973,512777,134631,
220801,4406,455469,386376,157089,
301328,161631,138186,74914,538270,
281998,243845,180746,163148,163148,
308116,289423,376001,455496,455496,
121615,466393,348989,10828,233922,
11858,128954,128954,128954,251532,
137114,262611,519390,92489,34883,
127182,272921,472806,522858,522858,
58525,541501,430392,541501,376742,
118321,383555,383555,203811,19061,
203679,391713,468558,27598,51759,
312539,6133,369736,258565,15387,
117812,29218,545125,545125,221752,
230388,508552,12254,508552,226938,
51576,373787,165690,421501,337988,
229189,64447,41685,397390,248908,
316260,68983,13355,237912,198215,
37727,454466,491078,521289,2001,
159895,545113,472175,544190,159843,
210591,205804,375760,375760,210571,
238028,403482,98891,540147,403482,
226547,417206,417206,505101,64621,
279354,149098,4291,48351,447735,
99314,142824,99251,245702,84531,
331425,349611,261400,448532,261400,
83990,200853,220184,114209,114209,
99748,71781,519408,149440,149440,
324386,208800,208800,233811,143084,
226597,434947,263532,263532,410981,
138118,247296,370100,53175,128208,
85486,58742,532003,544399,269236,
264881,114890,211405,516429,279259,
246023,18737,51268,271973,51268,
181772,321705,58706,261651,79678,
167925,354067,354067,510723,144549,
163106,68959,291482,68959,189585,
245826,184173,184173,378587,156993,
180917,509778,21027,21027,418525,
136745,355312,315601,278576,177700,
139102,210650,441305,89856,210650,
115240,378685,378685,402631,17256,
105418,360872,498056,360872,498056,
328619,181103,12623,181103,12623,
217585,514802,276400,445394,229491,
124295,414861,353533,353533,414861,
231876,115872,276557,476340,302935,
234741,487777,168436,94226,69329,
93026,367703,507997,339062,437330,
189107,129804,190820,124060,164015,
111451,189493,59854,180338,120341,
77459,470262,343618,223921,316164,
240297,325994,218014,243534,461183,
133020,299386,229995,157895,275004,
330319,481270,356473,356473,263756,
80903,224313,547858,264052,544225,
244941,524367,460118,441946,299098,
9363,482100,341225,544259,377369,
126343,116271,303933,156706,100289,
157869,504466,30492,438443,504466,
161789,344446,321144,398027,88964,
5068,11714,313786,211369,294023,
28840,304954,259201,282039,227918,
325232,390760,390760,107611,344360,
16679,373577,259936,373577,403023,
231106,547935,321895,92413,548385,
299506,173781,299899,54743,173781,
313924,266626,304074,266626,200670,
167699,267522,444009,51127,49014,
174223,376974,44064,286757,459158,
150903,89292,213899,213899,460488,
192949,224172,41397,198828,513476,
85494,345133,167886,167886,77986,
144059,214503,147304,318524,260553,
143858,382378,410279,2305,396202,
333154,128524,541080,161126,282405,
42580,260367,261737,261741,515018,
149902,156881,393380,156881,195060,
198671,246028,153607,28329,260790,
207571,286375,358863,365696,345546,
232878,392997,373844,534964,373844,
76451,401335,343164,41875,391963,
82547,233459,233459,233135,415017,
160761,513725,130531,446632,84739,
17164,117856,417775,180773,69818,
70048,305881,272419,307044,305881,
319657,522038,170675,416967,170675,
331089,386779,453555,121505,487163,
245845,133090,476943,110369,497195,
106472,527718,524775,228009,259032,
186722,395575,229788,438452,103000,
4068,255103,514553,492887,211337,
324183,470637,416123,204522,355317,
171873,173014,142641,412829,475818,
131416,161271,523585,523585,161271,
141075,30765,212390,303720,118627,
8698,525537,403649,351240,403649,
68820,342236,407066,295771,39674,
195531,344787,100800,443438,10872,
58104,305685,86871,305685,428253,
247282,14461,14461,90300,14461,
203705,431142,305196,431142,277447,
181431,343019,173000,173000,59242,
238544,511630,124508,41410,236585,
263761,220848,307414,220845,220848,
126253,68494,159146,68494,146066,
297340,49531,522350,276653,517152,
132954,54444,545409,547849,157793,
71304,338449,322208,135734,271074,
139549,234848,469017,84937,71377,
306746,44576,327426,423463,523660,
153108,136983,6272,17699,6272,
303953,93456,158562,34710,158165,
213405,347868,32401,367338,347868,
149658,269431,348591,417037,10781,
124210,48919,411826,273645,411826,
111985,38006,62586,419797,186509,
102980,218914,235832,122094,235832,
79527,158446,199721,158446,340356,
182170,136450,140670,507179,302773,
69386,193009,323819,40078,347941,
279887,321544,458783,280082,458783,
318479,315082,240866,360445,121603,
196258,361259,257807,233857,257807,
242785,519793,460035,325626,162806,
142832,126902,241927,241927,241927,
126263,154972,241902,544328,544328,
122619,378466,510221,347883,4047,
22409,117566,92400,326543,326543,
296310,403344,406061,70408,70408,
320550,393522,140630,395793,72630,
232966,260201,320760,320760,260201,
326675,376734,454648,336218,470428,
103158,527836,413954,527836,527836,
119525,205430,72395,205430,499124,
6821,97206,6753,85843,85843,
131579,528497,71414,224997,479938,
35681,30424,297866,30424,297866,
167107,301560,155139,155139,48075,
49037,79778,418342,202970,169178,
251041,151065,184609,5980,530218,
165054,85589,547361,247219,320159,
6637,79166,160902,287314,9528,
98517,316775,316775,174062,450571,
148676,198566,295160,295160,420379,
251733,400333,282170,154758,154758,
173252,448690,364911,294146,480520,
227573,112591,304184,112591,408920,
56539,498429,537450,111733,57686,
250727,186478,138394,245045,161319,
53520,32873,32875,32879,137766,
290308,105929,329684,329684,72933,
333697,49952,150470,247554,357917,
90380,543343,134228,303549,303549,
133474,464381,156935,464381,156935,
173347,328323,539287,502242,413662,
333844,547112,167231,21,17723,
37847,489763,459954,390203,42221,
30986,65244,466302,299911,65244,
107732,435395,505813,240920,444797,
105357,267119,52867,544256,92320,
228705,428273,139835,364022,180149,
127811,365022,442982,122610,365022,
194776,313446,221436,264569,411459,
41520,216117,349469,486011,424320,
200238,471994,503483,300114,300114,
127290,548286,447105,65711,333632,
185798,541996,243283,154735,154735,
92729,46466,100979,236862,325374,
223108,155249,180528,428315,380427,
54938,57147,294598,207891,215299,
170686,326645,723,289566,505851,
184763,187785,334040,19676,541632,
232264,490100,490100,425848,490100,
282122,167933,191653,224493,68137,
304587,356371,341867,399024,452874,
113978,186356,130108,375929,392374,
183624,417310,504316,293569,504316,
279972,57561,12184,12184,437776,
154240,367022,367022,371886,324665,
210827,205716,319589,319589,302383,
103526,163759,336482,163766,480039,
97237,162600,168338,7198,409156,
64611,163458,103113,467019,528909,
233978,274468,274468,274468,530096,
11615,75768,133569,532281,349389,
288125,251556,181728,251556,324949,
108404,519328,212130,214741,431907,
325023,481203,443476,284615,138665,
152323,177517,64458,160090,77480,
172971,435979,144435,144435,293178,
142708,18761,72560,483799,18761,
10854,443989,216468,522723,241373,
254268,278481,278481,277901,403679,
88870,315848,61363,61363,315848,
198497,283725,88010,189598,375033,
190141,186764,465518,465518,422362,
262017,291916,500812,58026,258033,
236668,91177,91177,91177,351345,
135898,502683,371850,448045,296888,
242505,400469,376205,486379,400469,
27473,425396,74167,533657,110933,
143964,141342,141342,311341,202314,
116731,67316,332834,478539,457735,
200262,519723,100294,519723,299274,
265288,239087,371447,371447,258440,
50189,72107,63878,229884,415157,
205804,286163,402702,375760,402702,
80320,461128,127014,258114,365363,
45353,125495,338428,212875,212875,
306579,427082,495331,518046,427082,
245574,356257,318508,114338,75531,
210871,35246,35246,36961,36961,
121027,418344,287163,482156,418344,
316658,7326,300244,506368,475178,
173535,301218,4806,4806,214900,
172296,298483,188623,311638,76105,
62162,128051,249206,187381,335010,
298299,514005,83689,83689,406264,
187370,168570,419483,143608,255303,
215306,487169,70254,463470,463470,
3616,197372,413399,172286,495956,
33763,539048,245667,391729,391729,
281832,304899,471027,304426,304426,
17237,117588,229711,484871,377767,
187407,544721,276699,276699,545053,
174624,275671,183632,183632,275671,
289306,93226,487871,369148,310838,
66106,539115,523652,323011,539115,
294358,544395,194265,545040,545042,
207774,524567,540420,414393,511934,
77441,102073,154286,421940,421940,
231795,503106,448200,503106,503120,
204258,505080,17419,171889,417214,
101545,385667,385667,547112,332165,
239643,547034,526001,114405,28470,
139632,396130,484758,512795,396130,
177498,366691,275210,363412,501167,
28186,369771,293075,401711,293075,
183811,140490,140490,32684,421704,
47733,167524,182972,407471,340889,
213184,229696,378910,105377,454391,
1472,4926,380598,4926,77687,
90923,245837,245837,150676,341711,
24066,403071,162191,403071,521502,
107423,421032,405882,421032,244593,
263754,367926,7450,385344,385344,
312468,35550,473363,191498,473363,
57435,129907,255546,179229,513026,
140826,416474,324676,243282,324676,
302567,37099,294652,531408,34869,
324746,283344,450562,126267,540075,
233578,21841,263736,262220,262220,
332072,357748,453520,216873,453520,
169674,86630,358173,310586,375193,
126089,537342,211020,405202,211020,
56452,233198,298150,81373,300574,
283027,364518,20336,4532,20336,
201710,99557,487170,55594,313578,
153509,499307,357195,178751,499307,
19629,29131,123619,281054,40756,
276341,359072,428206,328593,93526,
256270,531692,541798,457263,491870,
300044,128060,43938,19994,82549,
91767,349486,205962,472704,334889,
105719,451875,451875,98725,98725,
182359,377757,350514,377757,487194,
90231,232792,99021,296021,418844,
146106,407659,454873,335431,210584,
58982,545582,544190,285401,545582,
321372,167720,66376,273001,349602,
134759,135241,208995,324827,432354,
252939,252447,324464,508596,113316,
116328,70952,485213,234509,14179,
15582,83841,83841,220066,5908,
234420,259927,39804,429446,502556,
267201,17361,71135,485972,205169,
158165,207485,457394,207485,93456,
162328,96670,535772,203898,183993,
133530,32246,518495,518495,117924,
176943,211675,312160,410705,312160,
230359,412839,417000,417000,285153,
328718,73517,307053,73517,324606,
37278,507354,156436,395224,507354,
188719,161940,35753,92174,35753,
130164,186091,328017,328017,541264,
135918,119314,335898,328568,106389,
323341,251142,251142,435461,454218,
288849,112283,175133,142813,532504,
145259,489426,211128,211128,381220,
166098,394384,508256,403721,508256,
250479,366405,71235,301779,478961,
197637,101726,183588,159919,101726,
255724,210275,42308,106311,64322,
333193,449528,96687,518395,48571,
23314,345661,4222,221531,26363,
13047,27475,289091,27475,87204,
257920,455255,212669,315351,196323,
318568,486860,13465,414447,437959,
312242,110906,268544,268544,110906,
230576,483677,220721,483118,504820,
305332,431377,431377,431377,16219,
5943,458412,388469,48735,388469,
229821,278876,320450,381617,303327,
145932,324456,324456,189143,64572,
205536,480060,519189,279240,74590,
232428,464927,375576,104155,68013,
331102,539194,539194,177968,74807,
69212,90042,90042,121722,240020,
91108,255230,27426,274773,27426,
23921,17798,533008,174799,411222,
36574,507338,254450,110408,254450,
126319,429545,125369,125369,254171,
228027,187518,110485,9146,328707,
106800,523403,523403,294122,333563,
5206,400782,148300,148300,180268,
238516,331146,230386,230386,3594,
266146,175439,22679,22679,175439,
13447,447985,288629,291893,515379,
207512,319739,409618,212184,319739,
75311,162776,142827,392457,518671,
108887,151633,532667,22372,151633,
247644,247696,247697,288579,247697,
310937,27651,316207,369475,354742,
88124,55705,55705,260346,169852,
84993,420425,110126,27334,505495,
169715,224583,144908,208333,486725,
22149,367600,505931,538840,295315,
202449,54424,106243,538158,233471,
159385,38595,367438,282996,95920,
269030,622,107745,78358,165296,
180137,407994,168784,514617,128410,
266315,266389,350518,208374,208374,
79299,538101,385515,273350,488622,
334574,16163,411120,538642,198351,
68549,492087,537779,54815,509860,
151709,65419,65419,340415,372273,
133539,262906,524100,10020,514413,
114890,211405,409063,386149,151550,
306176,345840,408428,408428,345840,
236233,470555,180590,211309,470555,
192709,245317,490635,73765,280211,
191809,384365,391693,3431,430384,
327241,160902,328012,50433,160902,
265259,89251,36900,223179,98020,
44218,7483,342686,379095,197869,
126547,186338,186338,341195,186338,
185819,226301,487163,426292,264182,
97092,443288,314351,329725,176311,
327717,362190,9408,302841,302841,
91210,233944,118897,152334,437277,
23491,360527,45476,87780,45476,
136185,458900,202373,202373,458900,
333934,58079,422523,306651,162458,
91460,254532,160564,43022,254532,
168032,237264,491536,166067,212288,
112653,109620,196258,109620,410968,
72754,508082,483091,483091,222935,
278576,161940,355312,161940,188719,
177536,152330,357851,152330,152330,
200465,490518,167523,371223,89556,
334420,389968,455467,389968,203546,
28603,431703,492995,402538,244248,
163250,481098,499629,47955,481098,
40028,329092,460010,495892,206701,
271948,132251,53379,522979,256214,
23451,504812,504812,365506,226549,
285308,388170,178666,390477,27512,
149292,212935,33125,307384,489723,
251713,124073,99486,70677,117441,
179445,521807,55382,177939,420477,
320049,217836,128810,372448,306906,
280970,386768,194723,502359,130442,
299761,58843,431997,58843,463883,
114790,211349,465140,446638,211349,
50012,322637,59147,522141,59147,
90921,90927,8973,245834,70288,
332699,34656,367763,367770,466490,
265455,103037,387473,228580,326258,
251713,99486,18547,226938,12254,
147985,452303,534176,317268,359783,
162714,117075,417607,294787,425882,
187655,309427,119903,141879,319831,
126685,285115,361761,285115,361761,
59662,488903,336618,121174,369537,
282832,545997,29218,533148,535554,
208423,279123,404572,413351,413351,
168330,495929,34585,175586,327119,
239211,476489,325697,325697,476489,
104545,34258,137581,512363,34515,
70949,202615,240572,305908,116748,
270684,525700,400090,295175,295175,
3646,75056,214231,208320,326916,
165383,228041,436147,355120,422416,
219748,446984,446984,219743,219743,
184330,129669,41645,527842,190737,
259543,413470,88234,142816,386296,
27890,483076,538129,483076,483076,
93323,385589,173582,385589,139518,
92920,83252,157915,83252,412972,
76737,425505,443555,443555,443555,
145585,297906,121997,121997,297906,
112974,35169,459487,447879,523148,
329533,177586,177586,211972,175045,
290524,459670,450937,510738,276653,
313717,395014,523684,397758,395014,
130368,113759,306329,175810,47147,
65013,115643,101376,156818,115643,
295398,457936,301958,301958,263764,
97712,50872,26141,50872,344066,
40008,451875,492944,253222,105719,
116023,516142,114422,37091,516142,
116955,542582,47814,5887,86394,
121084,364639,207223,185153,109790,
319721,252930,504398,302519,438488,
60844,199196,540343,81379,514172,
258502,411477,316723,99762,411477,
254556,278859,292870,14187,292870,
67199,250409,192346,317821,507419,
108073,8619,453454,404936,107976,
16607,371270,449618,449618,362284,
296484,392029,241464,506423,241464,
148562,388730,183890,272849,183890,
89668,206943,453269,190500,206943,
47452,382515,357034,493753,285568,
298504,318612,63603,362526,362526,
57959,402533,160923,426425,74130,
75918,223962,327228,158711,327228,
219248,208995,135241,98546,420948,
120187,305297,338662,303771,72304,
97199,13249,218814,514816,514816,
152988,449239,185764,185764,383569,
301178,348314,241535,329866,277476,
28274,395506,171745,33978,171745,
217855,102673,185114,412126,431904,
205950,3136,231778,502267,231778,
309085,333220,67214,2187,318050,
250202,465389,465389,447494,6746,
292834,405295,410554,465773,163039,
222623,451312,256843,459318,155857,
73320,238754,480950,238754,238754,
90439,143790,443775,443775,437264,
151836,32767,309790,70619,70619,
193311,95154,41517,41517,41517,
7181,277378,39134,162439,530434,
226592,420010,485448,479358,26168,
318090,66413,155096,425656,518217,
257956,543618,190422,543620,543619,
26956,291896,409975,304,417668,
235870,524665,419797,275408,19421,
149383,125161,125161,475590,37880,
117611,368702,366392,324939,241700,
314294,51008,369104,365024,369104,
304459,353876,179940,179940,533041,
271786,47068,526678,526678,66261,
192852,4200,174345,118191,391252,
84166,529934,529934,213912,139111,
9398,198747,536665,536665,262467,
18710,272907,526541,449058,78207,
41612,60531,381411,508381,133825,
197299,208092,114678,114678,441526,
235832,360398,324075,218914,537629,
333410,459670,290524,140666,276653,
221262,382949,318729,318719,383232,
205265,283490,466969,7606,395207,
79820,536257,155659,155659,155659,
128438,482991,100344,482991,312723,
25029,523148,382108,406502,22403,
169125,317990,246683,508157,54891,
108105,107741,32305,61277,533113,
256764,357994,263383,91083,118616,
96511,260991,273391,483628,339497,
197556,380511,452270,428360,98303,
51394,51397,523053,367694,367694,
298955,274269,257880,541998,335862,
54631,355770,355770,433316,499310,
281121,316479,230616,269487,100048,
149782,72340,180944,72340,6109,
65569,9387,481049,427536,97353,
302744,124849,275033,415990,124849,
78247,157660,457152,346708,157660,
114250,61600,285113,103549,164012,
204354,446733,200224,416429,300953,
152932,343840,448281,343840,86425,
215426,262244,475034,120913,48965,
153048,282996,282996,440952,225185,
171814,65955,512400,354671,306634,
143348,301774,436929,436929,119445,
306564,262941,68910,520493,262941,
297358,476668,30857,448037,12253,
290999,260462,76244,89531,273017,
29254,36172,154408,151275,28784,
283283,373663,416227,373663,63994,
109033,31793,140486,463140,31793,
177876,333019,345755,431496,447762,
141132,33185,57301,536443,490799,
285567,525065,384422,163864,514604,
316260,413065,350242,14581,274231,
52369,440339,319476,25803,41460,
62510,133889,133889,158795,414158,
66261,174443,271785,526678,271785,
61721,40079,102763,391999,4264,
254234,28399,32296,111332,24466,
237877,205822,127512,262483,545661,
50713,490105,139068,288068,240449,
256196,464717,232957,464717,144845,
317169,108504,231545,148039,409903,
81196,428223,198104,210385,11338,
239204,316780,405808,55171,55171,
320112,105022,229546,136745,229546,
108450,310625,63565,407198,408201,
99386,427762,196075,258283,106221,
233284,465901,428930,111307,465901,
259253,359473,508923,479212,469433,
274294,166478,438866,465766,63076,
254166,147569,191648,224458,425905,
307487,112532,112532,222697,172316,
10762,293788,106411,398341,270560,
213679,99991,181552,38936,38936,
146913,27895,288860,288860,5103,
103631,38207,257192,257192,341570,
200022,263326,84906,263326,199703,
162370,512350,131255,131255,512350,
30382,478038,279965,138995,204033,
104051,259615,474315,107901,499186,
13642,102154,309584,102154,405317,
73510,355522,375895,355522,375104,
263047,498768,509265,51858,409643,
116662,101453,73016,73016,4920,
161137,95180,383878,441168,386448,
306292,210773,210773,406802,390573,
300422,515157,347897,198858,150322,
175168,419751,529128,376621,53981,
272967,187655,319831,187655,157254,
307414,228619,192179,291800,220848,
298406,262824,130544,364129,212231,
129606,270188,457915,457915,382445,
226444,182741,41654,180241,119243,
30918,58360,546866,546866,281214,
294914,238724,468701,468701,468701,
55690,326399,475377,270967,395125,
87071,167882,51113,167882,279755,
301162,150135,212953,222807,212953,
133407,419413,230333,413084,147214,
309442,155268,155268,350517,39615,
96,299860,20162,20162,379404,
87813,105928,107282,491110,82753,
196740,196742,316257,196741,103947,
82300,180741,272732,219541,534222,
82240,338234,370717,465019,113186,
234915,60501,449747,124643,272481,
321548,255818,255818,487436,334076,
314512,218614,146034,336153,146034,
203707,299750,299750,29731,9216,
214688,100466,171872,48080,100466,
30410,215815,45768,6314,253678,
51450,87592,87592,87592,309593,
234687,511625,177390,105679,392533,
151221,41415,203375,46527,112189,
311603,242253,223994,424500,494201,
140574,228108,228108,433181,367794,
272997,88924,543106,535818,214632,
180767,164477,441226,292445,531350,
241305,301622,46650,301622,162598,
74140,386805,424944,424944,49466,
223994,354497,494201,519233,368151,
18173,478518,307129,332859,423420,
124094,308746,59771,59771,504430,
318528,497765,198974,198974,410703,
321125,507826,506943,159249,507826,
292835,391654,391654,391654,6663,
107585,113272,363154,11958,511821,
82225,256587,84104,540021,344925,
103433,18289,365498,238897,60798,
250541,173881,223134,22881,323158,
137854,473141,519485,42273,42322,
251791,73026,308744,308744,219009,
162550,483150,281640,251898,352513,
157577,330119,170028,196104,104783,
88787,292159,533407,377688,59997,
305259,273216,222168,529887,273216,
287099,461136,482582,1501,132269,
39757,336985,336985,142988,304962,
155146,478477,274349,478477,274349,
174206,401357,401351,401357,401351,
56208,111022,49820,128633,361112,
312392,541770,409423,65257,324987,
206117,346386,286086,421259,252034,
313220,11995,363964,451626,427724,
322008,219916,546791,346515,361627,
89668,53941,218570,453269,453269,
204007,511680,466642,322222,466642,
54315,319617,140862,10036,138665,
5920,14219,378632,310580,179303,
276969,234378,234378,215938,58256,
48804,152233,506144,414984,9260,
195450,39925,470358,230973,316393,
330885,441424,185996,293014,132707,
172563,486501,499264,164230,546969,
255488,327873,400770,407600,400770,
64367,211906,452193,532349,439419,
14090,505662,475129,373707,321953,
116569,407755,337502,407755,51416,
61002,298651,522230,228618,84446,
321953,195087,85817,14090,234870,
224739,165578,298483,253825,253825,
219699,197764,41385,478013,197764,
89920,489188,20940,544085,297189,
260496,163701,164330,163701,163701,
126380,390557,465352,3330,5475,
129568,118071,461877,118071,341854,
915,32518,334254,334254,32518,
148703,128447,271904,143284,271904,
64943,521629,463342,168883,226347,
194940,266625,42035,338699,364753,
90352,123814,55139,477310,48284,
126362,193802,413062,413062,277148,
90836,378414,136208,438034,470873,
31474,129783,347702,390192,94174,
48899,501994,501994,541015,501994,
37350,212327,460502,493652,291374,
199721,50678,340356,316579,340356,
151716,20162,379404,433280,524600,
172366,489416,485320,546676,172379,
238325,483367,502940,473800,473800,
120172,494062,142670,494062,152558,
77990,485733,460605,31036,485733,
297278,535600,38185,448281,448281,
91222,46465,352417,165274,363291,
107741,108105,254253,171108,108105,
224774,238923,294598,294598,215299,
37766,521150,64934,314386,520263,
128261,307160,290204,85693,343318,
206625,230317,389393,341360,525772,
43727,126685,295047,483855,45597,
17438,507660,507660,341473,341473,
205501,182575,157496,182575,157496,
187393,195522,195702,19442,19442,
78481,316193,81195,332299,248337,
220000,310339,412356,308392,540545,
217924,465989,398,105144,48655,
291402,479518,274940,39576,326323,
247028,548507,413353,39710,160517,
71620,419844,96928,479860,455861,
128877,8890,122079,103345,296996,
159589,119530,119530,470173,143738,
12169,453124,265691,38495,231907,
63124,428917,66938,190264,532204,
133618,259879,177131,271373,271373,
229400,120258,51005,120258,51005,
174357,352513,23418,483150,56407,
141751,37375,93401,310707,323558,
236237,339497,260991,181142,224444,
65869,56293,447879,208094,442797,
19505,279368,399717,67811,548464,
241156,26271,512784,502164,512784,
41742,377797,330365,405990,158794,
310928,19636,40333,157124,40333,
228268,544185,48137,545728,547648,
242763,170795,286914,542206,195884,
107510,302614,278119,84451,400525,
327921,273631,341166,502784,214696,
11673,289540,370847,370847,94703,
128483,13465,228188,438383,157405,
139010,95587,95587,123844,123845,
131681,296984,105286,494995,105286,
149367,290886,167839,453726,244299,
74673,460032,493738,79595,70117,
317566,416545,380771,535494,535494,
219791,463470,404438,99783,109928,
35468,447111,495930,423191,505985,
281535,465670,465670,505421,361470,
26786,46315,18705,116885,539766,
70390,392330,421200,438435,339644,
180904,258423,176878,176878,345492,
85494,193021,15463,167886,517035,
70677,92545,173820,124073,251713,
162074,128597,439064,415861,439776,
163138,507050,341078,172366,105351,
174467,80487,80487,526950,502057,
269240,401412,191158,452864,401412,
183889,269940,450846,281858,281858,
78090,77101,133174,507956,144777,
223337,238922,380771,487796,487796,
110942,7015,105965,103279,7015,
74783,431834,198543,268222,191092,
321125,357394,252596,159249,520743,
38917,128192,440262,458647,128192,
28544,481484,194965,508880,547846,
87904,153217,529427,242570,339777,
101824,36924,523485,523485,523485,
54345,84421,263064,263064,227767,
90736,408299,176661,176661,312438,
205386,465338,506203,465338,465338,
46728,359726,536067,205662,262665,
196574,69192,314574,162515,221650,
43022,94229,90747,160564,516156,
311354,59509,431313,172036,59509,
215550,421038,473813,473813,440814,
315366,12883,519340,72922,507785,
199763,368100,79956,239837,55984,
100388,152006,456851,102760,370645,
271632,307646,425565,425565,414216,
121953,88249,88249,243602,218620,
240402,381998,243880,398041,406137,
82121,455769,82058,82058,455769,
95823,4373,147840,73046,335762,
294765,274215,38664,391582,313334,
80436,135134,77797,77797,468783,
293053,544969,72504,132905,44996,
192531,141100,87768,541150,470566,
116085,250844,116441,486759,275773,
224422,347460,95183,205680,307384,
205549,110408,486574,36574,98620,
83990,439419,211906,448075,439419,
261169,294557,270535,73898,408250,
242255,13454,13454,13454,13454,
181686,237924,352297,237924,352297,
42329,88650,460845,88650,320865,
235362,210373,210373,127332,127332,
212862,408084,244373,356430,380434,
238918,439081,539886,439081,439081,
321118,258839,96939,96939,96939,
