query time:7.603333E-4
index creation time:0.0019991456
1535,3288,15
2164,3144,2
4102,1939,3
1935,3352,9
1002,2753,13
2766,4078,2
1152,2870,2
2846,3603,12
3307,3482,5
220,3154,2
1561,3347,13
0,3077,2
1474,2301,9
899,3164,1
1198,1231,3
598,1209,16
240,3910,3
1718,2157,2
3484,3514,1
2428,3114,2
685,1766,1
360,3924,1
1675,2967,2
3120,3155,5
3875,3922,5
2241,2680,3
1470,3592,1
737,3653,13
561,3790,3
3699,3976,1
2101,4042,3
724,3061,2
833,3347,13
1317,3428,1
2674,3497,1
43,1320,9
2101,2926,3
1224,2917,3
69,3953,1
423,547,3
480,557,3
495,1086,3
806,1449,2
152,619,3
1354,1674,3
2367,3529,2
3058,3745,2
3125,3770,3
240,1280,3
2247,2280,15
1034,3560,5
885,3054,12
111,3051,2
1048,3789,15
117,2759,13
2730,3937,2
547,561,3
16,3441,2
1023,1359,3
3123,3168,15
1055,1549,2
1217,2838,1
1231,1674,3
3535,3755,1
1059,3054,12
512,1891,1
1284,3594,5
1187,1498,12
1501,3244,2
780,3940,2
1058,1359,3
152,3530,2
1148,1681,1
1041,3894,16
559,2613,2
934,1918,2
1556,1557,2
1512,2570,5
528,3721,2
1187,3625,12
559,2339,2
191,1906,2
2861,3523,2
1524,3601,3
357,2685,2
2016,3634,2
1226,3027,15
119,1854,1
2455,3597,2
2196,3916,11
1608,1863,4
796,2291,16
1160,1935,9
664,3914,1
239,3707,11
366,1192,15
201,796,16
209,1007,2
598,1009,16
1041,3659,16
4109,145,2
2089,3222,2
1348,2903,16
559,3516,2
55,3763,4
339,1561,3
39,2119,2
2753,2759,13
1209,3659,16
1107,2271,2
619,952,3
987,1711,1
1420,2033,1
239,823,11
2271,3898,2
1034,3155,5
15,1192,15
2164,3647,2
823,2290,11
4105,2604,6
1356,3949,2
2254,3091,2
829,3256,2
2976,3732,1
764,3516,2
1762,1987,2
737,2759,13
822,1504,1
2083,3886,1
1483,1897,1
1468,2605,5
2290,2398,11
3903,4012,2
291,666,1
562,737,13
3179,3934,5
3002,3945,2
1280,1669,2
34,2837,9
2500,3579,1
742,2126,2
2766,3461,2
4107,3617,2
1041,1209,16
176,1328,2
1524,1602,3
2138,3260,3
1987,2072,2
201,2168,16
789,2730,2
1888,4043,5
1904,4036,1
2168,3659,16
3917,3935,11
698,3898,1
2616,3118,1
2223,3903,2
3151,3155,5
338,1935,9
387,556,11
1489,4069,2
806,3655,2
1292,1974,2
2457,2546,1
3693,4030,4
1002,3653,13
3209,3981,2
681,1533,2
1524,2138,3
3327,3473,2
239,2290,11
823,1030,11
1584,2226,1
619,986,3
201,2291,16
1743,3763,1
366,3789,15
2967,3575,2
1051,2168,16
2168,3079,16
202,465,2
432,954,2
2098,2680,3
366,2247,15
1421,2124,2
2130,2356,3
1183,3529,2
1592,3653,13
1226,3789,15
970,2499,3
705,1777,12
1209,2291,16
673,2039,13
2004,2759,13
1226,2247,15
2279,3380,1
2320,3123,15
382,2763,2
885,1059,12
925,1804,3
525,3934,5
1051,2903,16
3740,3742,2
1365,2964,4
4153,1354,3
1264,2204,3
40,89,5
150,4030,4
3244,3441,2
757,2398,11
1365,1905,4
1845,2752,2
1041,2168,16
6,673,13
1176,3742,2
227,3195,2
2382,3968,1
1237,3762,12
2783,3659,16
2786,3813,6
737,1783,13
387,2897,11
866,3699,2
2457,3448,1
1764,4078,2
2944,3603,12
1030,3707,11
1888,2898,5
2604,2786,6
497,1327,3
3043,3248,1
1391,3257,1
407,706,15
201,2903,16
4107,432,2
2706,3441,2
1984,2568,2
596,3352,9
1702,3647,2
596,3134,9
1623,2753,13
1117,2846,9
598,796,16
2266,2610,1
673,737,13
1231,1566,3
829,2157,2
2560,3288,15
547,3790,3
2291,2903,16
169,1320,9
133,2241,3
3034,3058,2
1122,3307,5
293,3189,3
2196,3917,11
2886,3386,2
4102,156,3
2114,3972,1
150,2123,4
1883,3739,2
3600,3886,1
3858,4012,2
598,2903,16
1226,3168,15
1719,3503,2
640,2297,2
1731,2169,2
2130,4056,3
55,1753,4
2627,3996,3
2208,3677,1
885,1237,12
222,1464,1
1758,2898,5
1752,2408,2
1927,3999,1
44,3347,13
1549,2752,2
1924,2522,3
731,3154,2
1493,2827,2
825,3363,2
925,4020,3
2343,3883,1
528,861,2
201,1348,16
6,1103,13
239,3935,11
1763,2651,2
595,1209,16
595,3659,16
1961,3244,2
21,2089,2
1103,3653,13
470,3653,13
387,1030,11
757,2897,11
894,1244,2
145,3792,2
2522,3026,3
866,3830,2
546,2428,2
961,3597,2
2783,2903,16
3054,3491,12
201,1041,16
366,2280,15
2280,3591,15
406,2339,2
2298,2356,3
4006,4014,5
595,598,16
1374,2239,3
1764,2766,2
1180,2830,3
556,2897,11
701,1674,3
1777,3054,12
94,1918,3
387,2398,11
1556,1925,2
3934,4043,5
338,3231,9
1192,3789,14
330,1665,1
1752,2180,2
1231,3182,3
4105,724,6
1432,2298,2
825,3209,2
34,3603,12
15,2560,15
556,2290,11
112,1376,2
239,3916,11
2846,2944,9
1341,3017,2
1224,2134,3
547,3593,3
705,3603,12
706,2320,15
1967,2225,1
2898,4043,5
2204,3945,3
804,1198,3
201,2091,16
1055,2752,2
3036,3469,2
1766,1983,2
547,2197,3
470,2759,13
1180,2178,3
1407,3560,5
705,1498,12
2761,3514,1
111,3058,2
15,3123,15
1048,2280,15
27,1343,1
1783,3653,13
2993,3940,3
1263,1276,2
646,2367,2
97,2759,13
1676,3693,4
2560,3168,15
548,3813,6
196,2604,6
690,3938,1
2560,3123,15
479,2134,3
383,3123,15
1209,2091,16
1176,1325,2
117,1103,13
3155,3594,5
1753,3284,4
34,43,9
184,3922,5
3249,3889,3
681,2506,2
1443,1936,2
1629,3293,2
2627,2993,3
317,3189,3
705,3491,12
443,1023,3
201,2783,16
383,3288,15
1231,3415,3
1763,1983,2
823,3707,11
153,2466,3
1909,1987,2
791,2228,2
300,427,1
1226,3288,15
1302,3674,2
176,1247,1
1535,3591,15
283,548,6
1200,2328,3
665,673,13
2476,3881,3
1907,3641,2
1091,2366,4
1476,2722,1
619,3530,3
1078,3588,3
1159,1505,2
2164,2686,2
1048,2560,15
803,1761,2
1611,3776,3
2320,3168,15
323,3549,1
2917,3910,3
1206,3091,2
3463,3958,2
1498,1777,12
866,2932,2
2320,2560,15
1512,2605,5
470,2753,13
15,2247,15
973,2011,3
1030,3917,11
1400,2518,3
1701,4080,1
1524,2098,3
1246,3765,2
6,117,13
2328,3010,3
2420,3167,1
1350,2601,1
2837,2846,9
201,3897,16
1777,3762,12
1103,1783,13
4153,701,3
1320,3603,12
240,1669,3
470,1783,13
365,2022,3
2263,2428,3
1192,1226,15
2518,3615,3
2445,3567,1
615,1953,1
2157,3468,2
239,3917,11
737,2753,13
796,1041,16
970,1263,3
3598,3939,2
1566,4054,3
3510,3922,5
3495,4063,2
617,2547,1
1376,2367,2
1421,1426,2
2263,2993,3
1183,3629,2
534,2281,3
2581,3229,1
1758,3179,5
96,726,3
723,2861,3
1492,3347,13
785,1034,5
3594,4006,5
2138,2518,3
511,4034,2
533,1554,2
1566,2639,3
970,1201,3
851,1533,2
2588,2829,2
497,2992,3
94,1258,3
2372,3260,3
1048,3123,15
3415,4049,3
44,2627,4
1919,2114,1
2197,3094,2
446,1180,3
699,2994,1
1764,1983,2
1421,1524,3
2210,3362,3
407,2280,15
1996,3441,2
4105,2786,6
2,2036,3
1030,2398,11
287,315,2
1260,2588,2
1002,2759,13
989,1888,5
1535,2247,15
1909,3742,2
155,1836,2
1289,3363,1
595,2783,16
1260,2829,2
2036,3092,3
2210,3458,3
2398,3707,11
3894,3897,16
2281,3929,3
479,2476,3
580,3091,2
885,1187,12
3745,3945,2
673,1517,13
741,1023,3
706,3027,15
1180,3501,3
598,2168,16
757,3917,10
251,3830,2
3386,3509,2
1358,2138,3
50,754,1
117,2004,13
723,2239,3
2123,3693,4
1176,2126,2
673,2753,13
1048,1226,15
1445,1483,1
731,1028,1
2522,3929,3
2022,2665,3
2787,3734,2
3916,3935,11
97,673,13
823,3916,11
2898,3179,5
602,2522,3
3,4042,2
1842,2733,2
2089,2886,2
39,2794,2
2585,2760,2
590,3352,9
954,3416,2
2130,2993,3
117,3347,13
141,352,3
1403,2633,1
1833,2632,1
379,2739,2
598,1041,16
407,2247,15
169,2944,9
2983,3164,1
1078,3945,3
112,3036,2
937,2568,2
227,924,2
2022,2466,3
4109,3792,2
561,3593,3
796,2903,16
2098,3017,3
4106,2069,2
465,2709,2
2344,2751,1
2881,3059,1
1237,3550,12
1766,2179,1
263,1554,2
323,2436,1
2560,3789,15
2715,2992,3
1498,3054,12
1051,2091,16
1009,1209,16
706,3288,15
1048,2320,15
1160,3231,9
148,845,1
432,1769,2
184,3510,5
339,3981,2
2627,3469,3
169,3603,12
2126,3583,2
2247,3123,15
228,2941,3
1091,1561,4
527,3449,2
1078,3634,3
823,2398,11
1640,1761,2
1606,2172,3
1051,1348,16
1476,1955,1
1570,1905,4
2522,3255,3
1116,2733,2
742,954,2
865,3816,2
117,673,13
1009,1348,16
407,3288,15
2428,2869,2
2903,3897,16
4105,548,6
1198,1524,3
407,1226,15
3707,3916,11
1176,3632,2
1196,2882,3
2130,2830,3
161,2964,4
1009,2291,16
1100,2451,2
681,3945,2
1974,2787,2
2196,3935,11
1007,2537,2
3272,3500,2
178,1670,1
2087,2522,3
894,3602,2
2926,4042,3
1346,1628,1
2145,2525,2
281,818,1
169,1117,9
630,2370,1
77,2416,1
2944,3637,9
811,3523,2
2398,3935,11
1744,3939,2
1073,2263,3
973,2499,3
1168,2204,3
15,3789,15
383,2560,15
42,497,3
598,2091,16
2204,2466,3
2314,2391,2
2138,3415,3
202,1560,2
338,3134,9
55,3284,4
1237,3603,12
407,2320,15
1038,3385,3
527,3500,2
1176,1909,2
1432,2356,3
306,1263,2
2254,2413,2
383,1535,15
1224,3881,3
2277,2452,1
495,1196,3
1689,2503,2
598,3894,16
833,3959,3
701,1354,3
1606,2328,3
423,3881,3
3881,3889,3
3294,3599,1
1555,3872,2
732,2870,2
1277,1608,4
16,647,2
735,2628,1
547,3770,3
54,2328,3
1751,2613,2
1051,3894,16
2768,4071,1
1059,3491,12
1091,1623,4
3142,3722,2
495,3832,3
89,1512,5
720,2522,3
315,2371,2
1209,2783,16
40,1512,5
1264,2228,2
2169,2320,15
2689,3699,1
1041,2903,16
605,3922,5
303,2370,1
757,3935,11
153,1555,3
796,1009,16
4105,283,6
1013,2328,3
354,1236,3
2560,3027,15
1887,2724,2
1103,2759,13
825,3981,2
737,1002,13
1464,2232,1
1629,3327,2
973,2036,3
15,383,15
2697,2928,3
1407,3980,5
1633,2585,2
681,851,2
239,2897,11
1863,2566,2
1478,1731,2
412,1707,2
841,2835,1
2903,3894,16
1763,2649,2
240,970,3
986,3708,1
1348,3659,16
94,934,3
706,2560,15
1524,3393,3
3629,4034,2
235,3601,3
430,3939,2
2709,2733,2
2138,2655,3
1592,2147,1
201,3894,16
97,1103,13
3749,3932,1
861,976,2
3155,3560,5
263,3650,2
2784,3527,2
1192,2280,15
3550,3625,12
1783,2759,13
317,576,3
443,1359,3
44,3996,4
3058,3969,2
2627,3090,3
1192,3168,15
1007,2286,2
55,219,4
1182,2525,2
497,1061,3
1863,3154,2
1777,3603,12
742,2036,3
3006,3945,2
119,2285,1
3556,3693,4
1320,2837,9
240,2917,3
1869,3815,1
1277,2366,4
1808,3503,2
3866,3937,2
1167,3195,2
150,3693,4
780,2993,3
1400,3615,2
1860,2319,3
1187,3603,12
1209,3894,16
3157,3466,1
2196,3707,11
505,1595,1
595,1041,16
742,3583,2
366,706,15
2123,4030,4
1059,3550,12
2066,3668,1
40,1468,5
16,2553,2
4125,1693,1
161,1570,4
240,1442,3
1209,3897,16
1535,2320,15
387,757,11
6,3653,13
1348,2783,16
55,413,4
723,2210,3
2320,3789,15
523,619,3
4107,3045,2
470,1002,13
2391,3238,2
2518,3415,3
1524,2204,3
383,1226,15
925,2453,3
1838,2328,3
598,1348,16
2753,3347,13
2193,2884,2
2291,3894,16
595,3897,16
619,3415,3
1791,3380,1
1762,3765,2
2247,3168,15
1348,2091,16
96,3770,3
1086,3605,3
97,1002,13
662,2861,2
495,2882,3
681,1640,2
706,1048,15
1675,3575,2
24,497,3
1896,2751,1
1117,1320,9
796,1348,16
383,2247,15
2230,3561,2
772,2451,2
4105,196,6
2639,3415,3
1407,3155,5
2476,2685,2
785,3151,5
97,737,13
1048,3288,15
1776,3183,1
1200,1606,3
742,1556,2
3659,3897,16
559,764,2
3198,3260,3
1495,3945,2
1038,1258,3
2069,2169,2
786,2568,2
1091,1277,4
407,1192,15
723,1374,3
805,1940,2
1464,2628,1
201,598,16
1404,2354,1
15,1226,15
380,3922,5
1187,3054,12
1048,1192,15
1359,2558,3
3770,3988,3
96,3125,3
3123,3789,15
1117,3637,9
2453,3573,3
89,1435,5
1041,2783,16
2545,3070,2
888,1328,2
308,726,3
727,1946,3
973,3092,3
2694,3412,1
1606,3010,3
2004,3653,13
605,2884,5
693,2104,1
293,2466,3
811,2861,2
202,3792,2
442,2926,3
528,3023,2
757,1030,11
1048,3027,15
1041,3897,16
1501,1961,2
3054,3625,12
1365,3911,4
2771,3036,2
218,2760,1
2794,3856,2
201,3659,16
2498,3251,1
1009,2783,16
3322,3958,2
1841,3293,2
4120,1366,1
2314,2390,2
3202,3886,1
2091,2783,16
1927,4020,3
2004,3347,13
596,1474,9
2290,2897,11
2379,2518,3
227,1813,2
45,1950,2
866,1231,3
477,2413,2
560,756,1
2280,3168,15
184,605,5
192,3347,13
141,2941,3
44,473,4
843,1940,2
171,3142,2
669,1479,1
15,2320,15
2339,2613,2
417,2913,3
1229,2141,1
905,1260,2
944,1167,2
2210,2239,3
42,1048,15
549,3157,1
366,3123,15
317,2458,3
1361,1608,4
141,228,3
2753,3653,13
2808,3745,2
547,3289,3
2752,2777,2
885,1777,12
1498,3491,12
4111,510,2
622,1939,3
547,3094,3
1376,3184,2
1536,4068,2
1034,2513,5
1984,2650,2
3051,3058,2
407,1535,15
1022,2281,3
490,2863,2
2280,2320,15
1719,3210,2
1359,3590,3
94,956,3
2533,3448,1
2157,3256,2
477,2254,2
3529,3808,2
767,3573,3
2997,3945,2
557,3154,3
970,3914,3
382,1302,2
479,3605,3
595,1348,16
1521,2370,1
1407,2513,5
169,2846,9
785,3155,5
796,1051,16
673,2004,13
4120,3638,1
366,383,15
611,3695,1
1187,1777,12
6,1002,13
2882,3832,3
1009,3894,16
4103,3776,3
182,2684,1
605,2193,5
3491,3762,12
1863,2106,2
1758,4043,5
383,407,15
4128,4134,2
2022,2801,3
3210,3503,2
315,1342,2
854,2877,2
932,2101,3
1177,2263,3
396,1529,1
16,3244,2
21,1525,1
18,1750,2
2290,3916,11
1059,1498,12
2164,3458,2
547,2172,3
2280,3789,15
1460,3584,2
1407,3648,5
2320,3591,15
1891,3932,1
1899,4049,2
3629,4024,2
44,2753,13
2036,2263,3
1676,2525,2
596,3231,9
1909,3740,2
865,2763,2
1382,1940,2
595,2168,16
706,2280,15
1209,2903,16
2242,3473,2
1555,2987,2
2172,2356,3
2553,3244,2
3411,3802,1
117,470,13
1168,2933,2
1946,3109,3
366,1048,15
857,2887,2
1160,2301,9
967,1752,2
354,925,3
1909,3346,2
44,1356,4
479,3881,3
3001,3045,2
556,3707,11
1789,4019,1
2558,3590,2
665,2164,2
2320,3889,15
504,726,3
1376,1748,2
2126,3091,2
823,2897,11
1524,2096,3
227,1192,13
407,3123,15
4128,2503,2
97,3653,13
1122,1284,5
1774,2328,3
903,965,1
757,2196,11
317,2466,3
905,2829,2
479,1086,3
2130,3501,3
1940,2069,2
1811,3647,2
34,169,9
1578,2420,1
117,2753,13
602,3026,2
1051,2291,16
2119,2794,2
413,1753,4
1122,4014,5
2920,3284,4
1512,3331,5
3123,3591,15
196,548,6
382,2611,2
317,2236,3
2069,2281,3
1912,3740,2
3120,3594,5
432,909,2
1237,3491,12
1845,2777,2
4140,191,2
1122,3482,5
451,510,2
1939,2899,3
4140,3783,2
720,2281,3
1570,2936,4
1365,2936,4
2846,3637,9
1207,3415,3
43,169,9
407,2560,15
1935,3231,9
598,2291,16
1493,2829,2
1940,3154,2
1721,3801,1
1180,2036,3
1059,3762,12
366,1226,15
2428,3154,2
10,525,1
230,557,3
156,846,3
1707,2039,2
97,1973,13
2290,3935,11
4107,3001,2
590,3134,9
3027,3168,15
846,1155,3
2263,2869,3
3226,3584,2
1777,3491,12
239,757,11
4109,202,2
239,2398,11
3641,3824,2
161,1905,4
227,2718,2
556,2398,11
1180,2172,3
554,2406,1
673,2667,13
34,1117,9
366,3168,15
1260,1493,2
1435,1512,5
557,2888,3
1450,1950,2
2913,3601,3
1752,2534,2
387,3917,11
1231,3776,3
1258,3385,3
1910,2356,3
355,1184,2
590,596,9
2320,3284,15
3032,3616,1
1783,2753,13
2280,3027,15
317,606,3
2320,3288,15
383,2280,15
3347,4002,13
3023,3577,2
547,1576,3
1002,3347,13
443,1058,3
590,1474,9
15,3591,15
2247,3288,15
1163,2752,2
1946,2138,3
26,2928,3
201,1051,16
90,454,1
1883,3327,2
1566,3415,3
744,3217,1
705,1187,12
1008,3881,3
3491,3550,12
2263,3907,3
1226,3123,15
2834,3869,1
434,3956,1
546,3114,2
3903,3934,5
970,2011,3
1091,3431,4
1356,2217,2
3120,3987,3
3603,3762,12
1117,2837,9
387,3707,11
2759,3653,13
1983,4068,2
2360,3956,1
402,1705,1
1327,2992,3
94,547,3
1763,4078,2
533,3347,13
640,2993,3
3,1741,2
4109,2228,2
263,3336,2
4102,3350,3
3659,3894,16
590,3231,9
117,1783,13
240,2499,3
1946,2956,3
1030,3916,11
1374,2210,3
283,2786,6
1524,4059,3
169,3637,9
1748,2367,2
1468,1512,5
801,4077,2
932,2926,3
557,2680,3
2897,3707,11
2091,3894,16
2579,3091,2
2091,3897,16
1328,2936,4
1059,3625,12
1421,2733,2
3054,3603,12
598,1051,16
283,3813,6
1209,1348,16
1313,2036,3
54,1838,3
338,2301,9
12,2709,2
1838,3005,3
1498,3603,12
1625,2613,2
366,3591,15
536,791,2
4085,4089,1
3288,3591,15
1474,1935,9
673,1103,13
726,3125,3
1464,1561,3
548,2786,6
596,1935,9
357,3903,2
254,796,16
887,932,3
1237,1498,12
528,3577,2
201,595,16
588,1303,1
3593,3790,3
1731,2585,2
857,2875,2
4123,3940,2
497,1806,3
693,2796,1
227,1077,2
2837,3637,9
403,1107,2
2320,3027,15
2242,3572,2
1740,3958,2
479,2282,3
705,1237,12
1919,2292,1
528,1414,2
387,2196,11
1666,2709,2
661,1917,1
2070,2829,2
44,2366,4
2033,2980,1
122,3573,3
1260,2827,2
367,382,2
43,2846,9
2467,2498,1
1741,4042,2
1950,3238,2
227,1466,2
2820,3386,2
432,2476,2
536,2009,2
2837,2944,9
0,18,2
227,494,2
523,1946,3
823,3935,11
128,3455,1
495,3881,3
1078,2453,3
1777,3625,12
842,2055,1
1518,2649,2
2138,3532,3
25,4151,1
1372,2265,2
3482,4006,5
133,2680,3
2297,2993,3
688,3455,1
3260,3583,3
23,1180,3
727,2958,2
1009,1051,16
3601,3786,3
4102,846,3
1022,2388,3
622,2899,2
2886,3449,2
785,1407,5
595,2903,16
23,2172,3
470,2004,13
1841,2246,2
1086,2282,3
726,3770,3
6,2004,13
1489,3017,2
2281,3255,3
43,3603,12
924,1077,2
925,1236,3
1226,2280,15
122,767,3
2138,3610,3
1091,2753,13
341,846,3
2783,3894,16
2845,3306,1
595,2291,16
3307,3594,5
1041,2291,16
1091,1608,4
1758,3934,5
1009,3897,16
1086,3832,3
1168,2022,3
6,3347,13
2518,4054,3
1561,2753,13
2388,2522,3
3603,3625,12
1342,2371,2
44,2263,4
366,3027,15
4102,1887,3
354,4020,3
1625,1751,2
1224,2385,3
2168,3897,16
2537,3667,1
3478,3898,1
219,413,4
1226,2560,15
3123,3288,15
1665,1881,1
161,2936,4
34,3637,9
117,3653,13
823,2196,11
239,556,11
379,2242,2
866,3716,2
94,1038,3
1009,1041,16
1603,2709,2
1048,3591,15
1292,2787,2
201,1209,16
590,1935,9
3027,3288,15
55,2920,4
1348,3894,16
29,1763,2
3556,4030,4
2091,2291,16
94,3644,3
2861,3347,13
1498,3625,12
903,2613,2
2513,3151,5
1048,1535,15
970,1442,3
1296,2069,2
1078,3120,3
1883,3293,2
1376,2150,2
258,3252,2
786,937,2
283,2604,6
706,1535,15
1504,3945,2
3832,3881,3
970,2302,3
1637,2766,2
1030,2290,11
454,633,1
528,3149,2
2169,3593,3
1103,3347,13
1783,2004,13
1548,3934,5
1909,1912,2
1160,3134,9
6,1783,13
239,387,11
757,823,11
89,1468,5
122,3555,3
1338,1496,1
1078,2204,3
2621,3883,1
470,1103,13
1554,1979,2
3023,3607,2
2783,3897,16
2897,3935,11
1192,1535,15
4143,533,2
796,2168,16
681,3467,2
192,833,3
2752,3776,3
26,2697,3
1442,3618,3
1702,1811,2
308,3770,3
3307,4006,5
1435,1468,5
1320,3637,9
196,283,6
1041,1348,16
2004,2753,13
26,3073,3
952,1524,3
240,3527,3
2280,3288,15
3260,3415,3
1471,1566,3
6,737,13
15,407,15
1002,2004,13
705,1059,12
1187,3762,12
2791,3199,1
1674,2708,3
119,3671,1
3347,3572,13
1103,2004,13
97,1783,13
1372,3293,2
43,3637,9
1564,3269,1
4128,3809,2
15,2280,15
2409,3363,1
2366,3347,13
732,1152,2
931,977,1
2301,3231,9
556,2196,11
6,97,13
970,3516,3
2091,2168,16
380,605,5
920,3808,2
2281,2522,3
1246,1762,2
52,1324,1
94,3385,3
2061,2917,3
619,1231,3
1674,3601,3
1226,1535,15
1841,3284,4
673,3653,13
706,3123,15
1187,1237,12
2759,3347,13
1034,1407,5
4139,432,2
4111,451,2
1048,3249,15
737,2004,13
2753,4002,13
15,3288,15
2525,3693,4
480,2241,3
379,3572,2
4134,2580,2
3168,3288,15
227,806,2
457,4077,2
43,2944,9
1048,2247,15
1535,2560,15
2066,3504,1
2168,2783,16
375,3599,1
1197,3154,2
705,885,12
403,2271,2
698,1019,1
885,3625,12
2145,2990,2
2598,3956,1
15,3168,15
837,3142,2
1372,1841,2
427,2834,1
806,1184,2
528,976,2
2980,3799,1
2815,3599,1
446,4056,3
801,1951,2
598,3659,16
446,2263,3
383,706,15
2098,3601,3
156,1939,3
1122,3594,5
1041,2091,16
470,673,13
548,2604,6
1567,2445,1
352,2941,3
1088,3419,1
2280,3123,15
3202,4013,1
2685,3903,2
1328,2964,4
1407,3594,5
387,2290,11
528,538,2
2126,3145,2
1674,3417,3
2658,3793,1
2513,3560,5
2897,3916,11
1237,1777,12
2206,3883,1
175,2790,1
1761,2141,2
1159,3584,2
2089,3500,2
153,3308,3
1187,3491,12
970,973,3
2436,2765,1
117,737,13
326,1632,1
240,3832,3
43,1117,9
202,1264,2
155,3325,2
2476,3530,2
948,3467,1
1421,3816,2
232,1168,2
791,2009,2
423,3289,2
1231,2752,3
796,2783,16
1279,2982,1
970,3618,3
470,3347,13
419,4064,1
1263,3138,2
557,1156,3
1609,3945,2
2204,3629,3
1555,2230,2
2532,3411,1
442,2101,3
1535,3027,15
1493,1735,2
2247,3027,15
1030,3935,11
590,2301,9
1454,2434,1
737,3347,13
44,3327,4
2928,3073,3
201,1009,16
209,1186,2
150,3556,4
2320,3881,15
3491,3603,12
2123,3556,4
2223,3529,2
2799,3677,1
1292,3252,2
681,3058,2
407,3027,15
2037,3722,1
339,2036,3
556,3917,11
1348,2291,16
723,1884,3
